76676;1;Водитель на своем авто;Москва;NULL
76356;2;Водитель на личном авто;Москва;NULL
77057;2;водитель на авто компании;Москва;График работы обсуждается на собеседовании  тк должен совпадать с графиком работы сменщика
76744;2;водитель на авто компании;Москва;NULL
113840;2;Водитель на личном авто;Москва;NULL
114818;2;водитель на своем авто;Москва;NULL
115151;3;Водитель на авто компании;Москва;"<p>График работы 5/2; 2/2</p> <p></p>"
114951;2;Водитель доставки;Москва;NULL
115246;3;"Водитель на нашем авто ";Москва;NULL
115247;3;"Водитель на своем авто ";Москва;NULL
115663;2;Водитель на авто компании;Москва;<p>Гражданство: РФ, СНГ.</p> <p>Стаж вождения: от 3-х лет</p> <p>Возраст: 25-50 лет, мужчина.</p> <p>График работы: день, ночь. 2\2,3\3,5\2. (Нужны как водители в день так и водители в ночь)</p> <p>Оплата труда: При собеседовании в ресторане.</p>
115736;3;Водитель на личном авто;Москва;NULL
115737;2;"Водитель доставки ";Москва;NULL
118721;2;"Водитель доставки на авто компании ";Москва;"<p>График работы 5/2;</p> <p>ЗП: 45 000- 50 000 руб.;</p> <p>На авто компании;&nbsp;</p> <p>Бензин оплачивает ресторан;&nbsp;</p> <p>Стаж вождения от 3-х лет;</p> <p>Возраст от 25 лет;</p> <p>Свободное владение русским языком.&nbsp;</p>"
118798;2;водитель на авто компании;Москва;NULL
119677;2;водитель на своем авто;Москва;NULL
207091;2;Водитель курьер на своем авто (Кузьминки);Москва;<p>График 5/2, 6/1 с 8 до 20</p> <p>ЗП от 50 до 70, возмещение ГСМ 300р смена</p>
177542;2;"Водитель на личном авто ";Москва;NULL
177766;2;Водитель на автомобиле компании;Москва;NULL
203483;2;Водитель на своём грузовом авто Питер 3/ Водитель;Санкт-Петербург;NULL
212719;3;Водитель автомобиля_(СПАСОП) х3;Санкт-Петербург;NULL
218779;2;Водитель экспедитор VIP доставки Питер 8/Водитель;Санкт-Петербург;NULL
221823;2;Водитель автопогрузчика_;Санкт-Петербург;NULL
223846;3;Водитель доставки Техники Питер;Санкт-Петербург;NULL
122620;2;Водитель на авто компании;Москва;NULL
123020;2;Водитель на авто компании;Москва;NULL
274522;2;водитель ричтрака и погрузчика;Санкт-Петербург;"<p>Опыт работы от 3 лет. Работа со стелажами( 7 ярус)&nbsp; высотой до 13 м. Опыт работы с ТСД и системой WMS.</p>"
285729;2;Водитель на грузовом авто Питер 8/ Водитель;Санкт-Петербург;NULL
287118;2;Водитель погрузчика_х1 (февраль 2022);Санкт-Петербург;NULL
232931;2;Водитель на грузовом авто Питер 6/ Водитель;Санкт-Петербург;NULL
236140;2;Водитель экспедитор VIP доставки СПБ 9/Водитель;Санкт-Петербург;NULL
57470;2;Водитель;Москва;персональный водитель
198535;2;Водитель доставки Т-Метрополис;Москва;NULL
198536;2;Водитель на личном авто Т-Метрополис;Москва;NULL
199430;2;Водитель на личном авто;Москва;NULL
59891;4;Водитель Доставки (РЦ Москва);Москва;"Требуемый опыт работы: 3–6 лет<br /><br />Полная занятость, полный день<br /><br />Обязанности:<br />- Доставка продукции на адрес клиенту;<br />- Помощь грузчику.<br /><br />Требования:<br /><br />- Наличие опыта работы от 3х лет;<br /><br />- Водительский стаж не менее 3х лет;<br />- Права категории В;<br />- Навыки автомеханика;<br />- Ответственность, дисциплинированность, внимательность, пунктуальность.<br /><br />Условия:<br />- Работа и развитие в одной из самых крупных Компаний в своей отрасли;<br /><br />Оформление по ТК РФ, оплачиваемые отпуска, больничные листы;<br />Корпоративное обучение;<br />График работы: 5/2 с 9-00 до 18-00<br />Бесплатная парковка;<br />Разъездной характер работы.<br />Место работы - 10-15 минут от м. Теплый Стан, Тропарево (пос.Мосрентген)."
252476;4;Водитель автомобиля_ОКОП х9;Санкт-Петербург;NULL
253826;2;Водитель персональный (АА);Санкт-Петербург;"<p><span>Мы ищем</span><strong><span>&nbsp;персонального водителя</span></strong><span>&nbsp;для одного из руководителей компании.</span></p> <p><strong><span>Сотруднику необходимо будет:</span></strong></p> <ul> <li><span>Осуществлять поездки в соответствии с расписанием руководителя;</span></li> <li><span>Обеспечивать безопасное и комфортное вождение автомобиля;</span></li> <li><span>Каждый день проверять чистоту и техническую исправность автомобиля и осуществлять его обслуживание;</span></li> <li><span>Выполнять личные поручения руководителя;</span></li> <li><span>Следить за безопасностью перевозимых пассажиров и сопровождать их до места назначения;</span></li> <li><span>Предупреждать ситуации, потенциально несущие опасность для сопровождаемых лиц.</span></li> </ul> <p><strong><span>Наши ожидания:</span></strong></p> <ul> <li><span>Опыт работы персональным/семейным водителем от 3 лет;</span></li> <li><span>Профессиональные навыки вождения;</span></li> <li><span>Отличное знание города Санкт-Петербурга и Ленинградской области;</span></li> <li><span>Готовность к графику, отклоняющемуся от нормированного;</span></li> <li><span>Исполнительность, обязательность, пунктуальность, неконфликтность;</span></li> <li><span>Соблюдение полной конфиденциальности о любых аспектах трудовой и частной жизни сопровождаемых лиц;</span></li> <li><strong><span>Опрятный внешний вид, готовность соблюдать дресс-код и деловой этикет;</span></strong></li> <li><strong><span>Наличие собственного автомобиля (начало и окончание рабочего дня между центром и севером Санкт-Петербурга);</span></strong></li> <li><span>Водительские права категории B.</span></li> </ul> <p><strong><span>Условия:</span></strong></p> <ul> <li><span>Работа на автомобиле компании (представительский класс);</span></li> <li><strong><span>Ненормированный график работы;</span></strong></li> <li>Достойный уровень заработной платы;</li> <li>Оформление согласно ТК РФ;</li> <li><span>ДМС и оплата спортзала после успешного прохождения испытательного срока;</span></li> <li><span>Мобильная связь с первого дня работы.</span></li> </ul> <p><strong><span>Требования к резюме:</span></strong><span>&nbsp;</span><strong><span>рассматриваем только резюме с фотографией.</span></strong></p>"
257055;1;Водитель-экспедитор категории Е;Санкт-Петербург;"<p><strong><span>Обязанности:</span></strong></p> <ul> <li><span>Перевозка металлопроката, строительных материалов и оборудования по Санкт-Петербургу и Ленинградской области, редкие рейсы в соседние регионы;</span></li> <li><span>Контроль количества и качества груза;</span></li> <li><span>Фотоотчет с погрузки и выгрузки;</span></li> <li><span>Заполнение сопроводительной документации;</span></li> <li><span>Оперативное выполнение поставленных задач;</span></li> </ul> <p><strong><span>Требования:</span></strong></p> <ul> <li><span>Опыт работы по категории ""Е""</span></li> <li><span>Знание устройства автомобиля;</span></li> <li><span>Бережное отношение к технике;</span></li> <li><span>Наличие смартфона и умение обращаться с ним;</span></li> <li><span>Высокая работоспособность;</span></li> <li><span>Ответственность. Пунктуальность;</span></li> </ul> <p><strong><span>Условия:</span></strong></p> <ul> <li><span>Зарплата сдельная от 70 000 руб.;</span></li> <li><span>Собственная ремзона;</span></li> <li><span>Оформление согласно ТК РФ;</span></li> <li><span>Выплаты заработной платы два раза в месяц, без задержек.</span></li> <li><span>Работа на грузовом автомобиле, бортовой полуприцеп;</span></li> <li><span>Оплачиваемая стоянка в южной части города.</span></li> </ul>"
257574;3;Водитель;Санкт-Петербург;NULL
62171;2;Водитель доставки на личном авто (м. Преображенская площадь);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ КУРЬЕРА на личном авто.<br /><br />Требования:<br /><br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Обязанности:<br /><br />Качественная доставка японской кухни на личном автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобное место работы (Ресторан  - м. Преображенская площадь, ул. Преображенская)<br />Предложим разные графики работы;<br />Предложим высокую заработную плату: от 40 000 руб.до 45 000 руб. ( % от заказа) + чаевые;<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
62173;2;Водитель доставки на авто ресторана (м. Рязанский проспект);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на авто ресторана.<br /><br />Требования:<br /><br />Стаж вождения от 3-х лет;<br />Опыт работы не менее 1 года (в подобной должности);<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобное место работы (Ресторан  -м. Рязанский проспект)<br />Предложим разные графики работы;<br />Предложим высокую заработную плату: % от заказа + чаевые,<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
62223;2;Водитель;Москва;"Требования:<br /><br />Стаж вождения от 3-х лет;<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобный график работы;<br />Предложим достойную заработную плату;<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
332648;1;Водитель погрузчика, СПб;Санкт-Петербург;NULL
148291;2;Водитель-экспедитор VIP доставки 3/Водитель;Москва;NULL
311523;1;Водитель руководителя;Санкт-Петербург;"<p><span>Ищем водителя для одного из руководителей.</span></p> <p><strong><span>Должностные обязанности:</span></strong></p> <ul> <li><span>Сопровождение руководителя в течение дня на автомобиле бизнес-класса;</span></li> <li><span>Выполнение личных поручений руководителя;</span></li> <li><span>Ответственность за содержание автомобиля в чистоте и исправном состоянии;</span></li> </ul> <p><strong><span>Требования:</span></strong></p> <ul> <li><span>Обязателен опыт работы личным/персональным водителем на автомобилях представительского класса.;</span></li> <li><span>Отличное знание города;</span></li> <li><span>Из личных качеств важны исполнительность, порядочность, дисциплинированность, бережное отношение к автомобилю, презентабельность;</span></li> <li><span>Обязательно соблюдение делового стиля одежды.</span></li> </ul> <p><strong><span>Условия:</span></strong></p> <ul> <li><span>Старт и финиш - Петроградская сторона;</span></li> <li><span>&laquo;Белая&raquo; заработная плата ;</span></li> <li><span>ДМС, Мобильная связь;</span></li> <li><span>Офис расположен: Стартовая улица, БЦ Аэроплаза (рядом Пулково-2)</span></li> <li><span>График работы: нормированный, 5\2;</span></li> </ul>"
312383;2;Водитель погрузчика, СПб;Санкт-Петербург;NULL
326705;2;Водитель на развозку персонала;Санкт-Петербург;NULL
123679;2;Водитель доставки;Москва;NULL
123701;2;водитель на авто компании;Москва;<p>В круглосуточный ресторан.</p>
123756;2;"водитель на личном авто ";Москва;"<p>Примем в коллектив водителя доставки еды на личном авто&nbsp;</p> <p>График гибкий, коллектив дружный, питание и униформа бесплатно&nbsp;</p> <p>Заработная плата от 40000 до 80000 руб.</p> <p>Также возможен карьерный рост&nbsp;</p> <p></p> <p></p>"
123128;2;"Водитель на личном авто  ";Москва;NULL
62232;2;Водитель;Москва;"Стаж вождения от 3-х лет;<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобный график работы;<br />Предложим достойную заработную плату;<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
119735;2;"Водитель-экспедитор ";Москва;NULL
154792;2;водитель доставки;Москва;NULL
154793;2;водитель доставки на своем авто;Москва;NULL
156304;2;"Водитель на авто компании ";Москва;NULL
156308;2;ВОДИТЕЛЬ НА ЛИЧНОМ АВТО;Москва;NULL
155999;2;Водитель на наше авто;Москва;NULL
162743;2;Водитель-курьер;Москва;NULL
62085;1;Водитель на личном автомобиле;Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ (на своем авто)<br /><br />Требования:<br /><br />Права категории ""В"";<br />Образование не ниже среднего;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Наличие своего авто.<br />Обязанности:<br /><br />Качественная доставка японской кухни на своем автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Предлагаем работу в ресторане : м. Славянский бульвар/Кунцевская<br />График работы: дневные смены.<br />Заработная плата: от 40 000 руб. (% от заказа) + чаевые;<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
171551;2;"водитель доставки на своем авто ";Москва;NULL
171746;2;водитель доставки на авто компании;Москва;NULL
206413;2;Водитель на личном авто;Москва;NULL
206414;2;"Водитель на личном авто ";Москва;NULL
206721;2;Водитель на авто компании;Москва;NULL
132166;2;Водитель экспедитор 2/ Водитель;Москва;NULL
178504;2;водитель на своем авто;Москва;NULL
64893;2;Водитель доставки (м. Каширская);Москва;" приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ.<br /><br />Требования:<br /><br />Стаж вождения от 3-х лет;<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Место работы: м. Каширская, Каширское шоссе,46<br />Подберем удобный график работы;<br />Предложим достойную заработную плату;<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
64900;2;Водитель доставки на своем автомобиле (м. Жулебино);Москва;"Обязанности:<br /><br />Качественная доставка японской кухни на СВОЕМ автомобиле по району, прилегающему к ресторану;<br /><br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Требования:<br /><br />Знание дорог г. Москвы;<br /><br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Водительские права категории B<br /><br />Условия:<br /><br />Гарантируем стабильность;<br /><br />Подберем удобный график работы;<br /><br />Предложим заработную плату: % от заказа + чаевые;<br /><br />Обеспечим бесплатными вкусными обедами и красивой униформой."
64904;2;Водитель доставки на своем автомобиле (м. Жулебино);Москва;"Обязанности:<br /><br />Качественная доставка японской кухни на СВОЕМ автомобиле по району, прилегающему к ресторану;<br /><br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Требования:<br /><br />Знание дорог г. Москвы;<br /><br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Водительские права категории B<br /><br />Условия:<br /><br />Гарантируем стабильность;<br /><br />Подберем удобный график работы (дневные, ночные, вечерние смены);<br /><br />Предложим заработную плату: % от заказа + чаевые;<br /><br />Обеспечим бесплатными вкусными обедами и красивой униформой."
175873;2;Водитель на авто компании;Москва;NULL
181481;2;Водитель на личном авто;Москва;<p>График 2/2,5/2, 6/1. Дневные и ночные смены.</p>
64905;2;Водитель на авто компании ( м. Семёновская);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ<br /><br />• Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />• Прием оплаты заказа или расчет по терминалу на месте.<br />Требования:<br />• Стаж вождения от 3-х лет;<br />• Опыт работы не менее 1 года (в подобной должности);<br />• Образование не ниже среднего;<br />• Знание дорог г. Москвы;<br />• Знание правил дорожного движения;<br />• Знание технических характеристик и устройства автомобиля;<br />• Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Водительские права категории B<br />Условия:<br />• Гарантируем стабильность;<br />• Подберем удобное место работы (Ресторан  - Щербаковская, 50/52);<br />• Подберем удобный график работы (2/2,3/1,5/2 по 12ч);<br />• Предложим высокую заработную плату: % от заказа + чаевые;<br />• Обеспечим бесплатными вкусными обедами и красивой униформой.<br />Полный рабочий день"
64923;2;Водитель на личном автомобиле (м. Владыкино);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ<br /><br />Требования:<br /><br />Права категории ""В"";<br />Образование не ниже среднего;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на своем автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м. Владыкино, Алтуфьевское шоссе;<br />Гибкие графики работы;<br />Заработная плата: 40000-45000 (% от заказа) + ( чаевые);<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
64942;2;Водитель на авто компании ( м. Рязанский проспект);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на авто ресторана.<br /><br />Требования:<br /><br />Стаж вождения от 3-х лет;<br />Опыт работы не менее 1 года (в подобной должности);<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобное место работы (Ресторан  -м. Рязанский проспект)<br />Предложим разные графики работы;<br />Предложим высокую заработную плату: % от заказа + чаевые,<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
64948;2;Водитель (м. ВДНХ);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ<br /><br />Требования:<br /><br />Права категории ""В"";<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Наличие своего авто.<br />Обязанности:<br /><br />Качественная доставка японской кухни на своем автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м. ВДНХ, ул. Космонавтов;<br />Гибкие графики работы;<br />Заработная плата: 40000-45000 (% от заказа) + ( чаевые);<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
145947;4;Водитель-экспедитор VIP доставки;Москва;NULL
146985;2;Водитель доставки на своем авто;Москва;NULL
147223;2;Водитель на своем авто;Москва;NULL
146858;2;"Водитель  на  авто  компании ";Москва;NULL
146894;2;Водитель на легковом автомобиле 1/ Водитель;Москва;NULL
147107;1;Водитель Штат Москва;Москва;NULL
65304;2;Водитель на своем авто (м. Царицыно);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на своём автомобиле.<br /><br />Требования:<br /><br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобное место работы (Ресторан  - м. Пятницкое ш Митинская)<br />Предложим разные графики работы;<br />Предложим высокую заработную плату: от 45 000 руб. ( % от заказа) + чаевые;"
64953;3;Водитель доставки на авто компании ( м. Новокосино);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на авто ресторана.<br /><br />Требования:<br /><br />Стаж вождения от 3-х лет;<br />Опыт работы не менее 1 года (в подобной должности);<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобное место работы (Ресторан  -м. Новокосино, ул. Новокосинская);<br />Предлагаем график работы: 2/2, 5/2, дневные и ночные смены;<br />Предложим высокую заработную плату: % от заказа + чаевые, от 40000 руб. до 45 000 руб.<br />Обеспечим бесплатными вкусными обедами и красивой униформой;"
128268;2;водитель на личном авто;Москва;"<p>8% от заказов.&nbsp;</p> <p>график 5/2, 6/1. по 12 часов. 10-22/12-00/14-02(пт/сб)</p> <p>Наличие медицинской книжки- преимущество.&nbsp;</p>"
64965;2;Водитель доставки на авто компании (м. Кузьминки);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ.<br /><br />Обязанности:<br />• Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />• Прием оплаты заказа или расчет по терминалу на месте.<br />Требования:<br />• Стаж вождения от 3-х лет;<br />• Опыт работы не менее 1 года (в подобной должности);<br />• Образование не ниже среднего;<br />• Знание дорог г. Москвы;<br />• Знание правил дорожного движения;<br />• Знание технических характеристик и устройства автомобиля;<br />• Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Водительские права категории B<br />Условия:<br />• Гарантируем стабильность;<br />• Подберем удобное место работы (Ресторан  - м. Кузьминки);<br />• Предложим разные графики работы: 2/2, 4/3, 5/2 по 12 часов, дневные и ночные смены;<br />• Предложим высокую заработную плату: от 40 000 руб. до 45 000 руб. (% от заказа) + чаевые;<br />• Обеспечим бесплатными вкусными обедами и красивой униформой."
64985;2;Водитель на личном автомобиле (м. Бибирево);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ<br /><br />Требования:<br /><br />Права категории ""В"";<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Наличие своего авто.<br />Обязанности:<br /><br />Качественная доставка японской кухни на своем автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м.Бибирево, ул. Пришвина,<br />Разные графики работы;<br />Заработная плата: 40000-45000 (% от заказа) + ( чаевые);<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
65138;2;Водитель доставки на авто компании ( м. Крылатское);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на авто ресторана.<br /><br />Требования:<br /><br />Стаж вождения от 3-х лет;<br />Опыт работы не менее 1 года (в подобной должности);<br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобное место работы (Ресторан  -м. Крылатское, Осенний бульвар;<br />Предлагаем график работы: 2/2, 5/2, дневные и ночные смены;<br />Предложим высокую заработную плату:60 руб. в час,  % от заказа + чаевые, от 40000 руб. до 45 000 руб.<br />Обеспечим бесплатными вкусными обедами и красивой униформой;"
65139;2;Водитель на личном авто ( м. Крылатское);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на своём автомобиле.<br /><br />Требования:<br /><br />Образование не ниже среднего;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Подберем удобное место работы (Ресторан  - м. Крылатское, Осенний бульвар<br />Предложим разные графики работы;<br />Предложим высокую заработную плату: 60 рублей в час, от 45 000 руб. ( % от заказа) + чаевые;<br />Обеспечим бесплатными вкусными обедами и красивой униформой;"
66265;2;Водитель на нашем авто( Марьина роща);Москва;NULL
66287;2;водитель на авто компании;Москва;NULL
109113;2;Водитель на авто компании;Москва;NULL
107038;2;Водитель на личном авто;Москва;NULL
107043;2;Водитель на личном авто;Москва;NULL
107044;2;Водитель на авто компании;Москва;NULL
109610;2;водитель курьер на авто компании;Москва;NULL
107082;2;Водитель на личном автомобиле;Москва;NULL
110861;2;"Водитель на авто компании ";Москва;"<p>График работы 5/2, 4/3&nbsp;</p> <p>ЗП: 45 000-50 000&nbsp;</p> <p>Гражданство: РФ (строго)</p> <p></p> <p></p>"
65226;2;Водитель на личном автомобиле (м. Владыкино);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ<br /><br />Требования:<br /><br />Права категории ""В"";<br />Образование не ниже среднего;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на своем автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м. Владыкино, Алтуфьевское шоссе;<br />Гибкие графики работы;<br />Заработная плата: 40000-45000 (% от заказа) + ( чаевые);<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
