20750850;Профессиональное техническое училище №81;слесарь по ремонту автотранспортных средств;1997
20796589;Электромашиностроительный профессиональный лицей;NULL;1997
20796609;Новгородский государственный университет им. Я. Мудрого, Великий Новгород;"Физическая культура и спорт, Учитель физ-ры, тренер по футболу ";2016
20358087;Санкт-Петербургский политехнический университет Петра Великого, Санкт-Петербург;NULL;2015
20512153;Профессиональное Техническое Училище 33;NULL;2004
20514769;Московский университет Министерства внутренних дел Российской Федерации, Москва;Правоохранительная деятельность;2015
20520849;Комбинат социального питания;NULL;2017
20520849;НОУ УЧЕБНЫЙ КОМБИНАТ ЛО;NULL;2011
20520849;Лицей Кулинарного Искусства;NULL;1999
20544868;ГОУ НПО ПУ 87;Автослесарь, Кузовщик, моторист, автоэлектрик;2011
20564055;Пту- 110;Автомобиль, Автослесарь широкого профиля.;1976
20566445;"Московский финансово-промышленный университет ""Синергия"", Москва";Общий менеджмент;2024
20566445;Политехнический колледж городского хозяйства;Управление качеством, Управление качеством;2012
20566445;"Московский финансово-промышленный университет ""Синергия"", Москва";"Общий менеджмент ";2024
20566445;Политехнический колледж городского хозяйства;"Управление качеством, Управление качеством ";2012
20580866;ПГУ им.Т.Г.Шевченко;ТК ИТИ, ВКСС;2011
20595542;Пту 45;Столяр строитель;1995
20475691;Пу97;Краснодеревщик, Столяр;2001
20476003;Филиал Российской таможенной академии им. В.Б. Бобкова, Санкт-Петербург;Таможенное дело;2010
20608463;МИЮ-17;Уголовное право, Юрист;2014
20608463;ПУ-25 им. Байкузова;Помощник машиниста Электровоза, Помощник машиниста Электровоза;2010
20659154;МГТТиП;Банковское дело;2013
20685277;Институт экономики, управления и права, Казань;Право и организация социального обеспечения;2014
20683402;Сибирский государственный индустриальный университет;Высшее;2008
20683402;Новокузнецкий горнотранспортный колледж;NULL;2005
20683425;Чувашский государственный педагогический университет имени И.Я. Яковлева, Чебоксары;Физическая культура, Физическая культура и спорт;2010
20712679;ПТУ-№27;1, слесарь ремонтник 3-го разряда;1996
20720176;КАМС №17;Строительство зданий и сооружений, Строитель Техник;2012
20724332;Архангельский колледж телекомуникаций;радио и телевидение, техник связи;2003
20725732;МГКИТ;Програмированние и математическое обеспечение, Математическое обеспечение и администрирование информационных систем;2015
20725732;Московская академия предпринимательства при Правительстве Москвы, Москва;Финансы, Финансы и кредит;2012
20709161;Лицей 110;Устройство автомобиля, Автомеханик;1994
20717136;Государственное профессиональное училище 27 г. Подольск;факультет, Сварщик (электросварочные и газосварочные работы);2008
20752284;Московский социально-гуманитарный институт, Москва;NULL;2014
20789244;СПТУ-30;чертежник-конструктор САПР;1991
20797425;СПТУ №20;автослесарь;1991
20797439;Санкт-Петербургский государственный университет промышленных технологий и дизайна, Санкт-Петербург;Институт менеджмента и внешнеэкономической деятельности, Менеджмент;2020
20797439;Политехнический техникум государственный университет сервиса и экономики;Менеджмент;2011
20797445;Российский государственный педагогический университет им. А.И. Герцена, Санкт-Петербург;Факультет социальных наук, Политолог;2018
20797465;РЭСИ;Юридический , Гражданское право;2014
19544375;Санкт-Петербургский военно-морской институт (Морской корпус Петра Великого), Санкт-Петербург;Факультет противолодочного, торпедного и минного вооружения (подводных лодок), Электромеханика;1998
20797482;Санкт-Петербургский государственный университет экономики и финансов, Санкт-Петербург;Финансы и кредит (экономист);2005
20797482;Санкт-Петербургская государственная академия физической культуры имени П. Ф. Лесгафта, Санкт-Петербург;Заочный, Физическая культура и спорт (специалист по физической культуре и спорту);2002
20797482;Военный Институт Физической Культуры;NULL;1999
20797485;НХМТ;Техническая эксплуатация и обслуживание электрического и электромеханического оборудования, Техник-электрик;1982
20797488;Школа №80;NULL;2005
20797502;Высшее: ФГОУ ВПО «Северо-Западная академия государственной службы»;Социальные технологии, Менеджмент организации (менеджер);2010
20803642;БМТ;Машиностроение, техник - технолог;1996
20808136;Петербургский государственный университет путей сообщения, Санкт-Петербург;Факультет инженеров транспорта;1994
21914122;"Колледж водного транспорта ";"Судовождение , Техник судоводитель ";2011
20808202;Петровский колледж;NULL;2009
20808225;Волгоградский ирститут бизнеса;Юриспруденция, Юрист-специалист;2010
20808245;Санкт-Петербургский государственный экономический университет, Санкт-Петербург;Факультет сервиса, туризма и гостеприимства, Туризм (специалист по туризму);2016
20808262;Санкт-Петербургский государственный университет аэрокосмического приборостроения, Санкт-Петербург;Аэрокосмических приборов и систем навигации, ориентации, стабилизации., Авиационные приборы и измерительно-вычислительные комплексы (инженер);2012
20808288;Московская государственная академия печати;полиграфические машины и технология, инженер-технолог;1995
20808434;Барнаульский Государственный Педагогический Университет;Факультет физической культуры, Диплом;1998
20812550;Санкт-Петербургский государственный университет промышленных технологий и дизайна, Санкт-Петербург;Институт менеджмента и внешнеэкономической деятельности;2024
20812553;Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича, Санкт-Петербург;Гуманитарный факультет, Реклама (специалист по рекламе);2018
20812570;Лицей 148;NULL;2006
20812590;Военно-морской инженерный институт, Санкт-Петербург;Факультет ядерных энергетических установок;1999
20812590;нахимовское училище;среднее образование;1997
20812593;Российский Лицей Традиционной Культуры;Электрогазосварщик;1998
20812596;КВМКУ им. С.М. Кирова;штурман, Сертификат Соединенного Королевства - Менеджер логистик ВЭД;2001
20813257;Санкт-Петербургский Государственный аграрный университет, Пушкин;Промышленное гражданское строительство , Промышленное и гражданское строительство (инженер, инженер-архитектор);2023
20815046;Вологодский Государственный Университет;Юриспруденция, Уголовное право;2019
20821066;Испл 116;NULL;2010
20821166;Институт экономики и предпринимательства, Москва;Экономический , Бухгалтерский учет, анализ и аудит;2012
20823994;Филиал Московского энергетического института (Национальный исследовательский университет), Волжский (Волгоградская область);Автоматизация тех. Процессов и произвидств;2006
20824000;Индустриально-строительный колледж г Кишинёв.;Строительный, Городское строительство и хозяйство;1997
20824684;Пл петроградский;Наладчик полиграфического оборудования;2010
20835235;испл 116;повар-кондитер;2008
20835258;" Северо-Западный Государственный заочный политехнический университет";инженер в области автоматизации производственных и технологических процессов, специалист;2005
20835258;Колледж Высшая банковская школа Санкт-Петербурга;Мастер столярного и мебельного производства, мастер;2003
20835315;МВА в сфере туризма и гостеприимства МГУ им. М.В.Ломоносова;Географический факультет, Мастер делового администрирования;2010
20835315;Московский авиционный институт;радиоэлектронники ЛА, военная кафедра, инженер радиотехник, лейтенант запаса;1993
20837694;«Университет при МПА ЕврАзЭС»;Юридический , Юриспруденция (юрист);2024
20837694;"Лицей ""Приморский""";Автомеханик;2011
20837860;Никопольский факультет Запорожского государственного университета, Никополь;Менеджмент, Менеджер ВЭД;2014
20839025;Волгоградский государственный технический университет, Волгоград;Городское строительство и хозяйство, Городское строительство и хозяйство (инженер);2016
20842477;MBA Professional City Business School, MBA General Management.;NULL;2014
20842477;Сбербанк-21 .www.SBERBANK21.ru - краудсорсинг-проект сбербанка. Сбербанк, Участник проекта Сбербанк-21. Чемпион среди участников;NULL;2011
20842477;АГУ;Естественно-географический,исторический, История;1995
20844930;Колледж автомобильного транспорта 9;автомеханик , вожитель;2017
20854691;Политехнический техникум 2;Автомеханический, Автомеханик;2014
20854731;Магнитогорский технологический колледж;Техническое обслуживание и ремонт радио-телевизионного оборудования;1994
20858484;Красноярский государственный аграрный университет, Красноярск;Механизация, Инженер механик;2005
20860977;Училище 41;NULL;1987
20867512;Ставропольское высшее военное авиационное инженерное училище (военный институт) им. маршала авиации В.А. Судца, Ставрополь;Летчик-Инженер;1983
20867535;Российский государственный педагогический университет им. А.И. Герцена, Санкт-Петербург;Юридический факультет, Юристпруденция;2008
20867555;Российский государственный педагогический университет им. А.И. Герцена, Санкт-Петербург;Факультет биологии, Эколог;2016
20890609;Национальный государственный университет физической культуры, спорта и здоровья им. П.Ф. Лесгафта, Санкт-Петербург;NULL;1988
20897834;Московский государственный университет леса, Москва;менеджмент, менеджмент организации;2003
20919354;Незаконченное техническое;NULL;2002
20923911;Спту -61;Помощник машиниста;1989
20945909;специализированные ВУЗы силовых структур;подготовка и повышение квалификации по формам и методам обеспечения государственной безопасности;2018
20945909;Оренбургский государственный аграрный университет, Оренбург;Механизация сельского хозяйства, Механизация сельского хозяйства;2005
20960642;Орловский юридический институт  Министерства внутренних дел Российской Федерации, Орел;Юристпруденция, Правоохранительная деятельность;2004
20897545;Белгородский государственный технологический университет им. В.Г. Шухова, Белгород;Инженерно-экологический институт, Инженерная защита окружающей среды (инженер-эколог);2012
20891717;"Машиностроительный техникум ";Автомеханик;2001
20891714;Московский институт предпринимательства и права, Москва;"Юридический ";2007
20890071;Уральский федеральный университет имени первого Президента России Б.Н. Ельцина, Екатеринбург;Радиотехнический;2008
21074868;Школа № 7;NULL;1987
21074888;Спту;NULL;1993
20884309;Карагандинский техникум;Авторемонтный, Автомеханик;2000
20878289;"Санкт-Петербургский государственный инженерно-экономический университет ""ИНЖЭКОН"", Санкт-Петербург";Автомобильный сервис, Сервис, Сервис транспортных и технологических машин и оборудования. Инженер-специалист.;2016
20876672;Санкт-Петербургский государственный университет культуры и искусств, Санкт-Петербург;Режиссура, Режиссура театра;2000
20876669;"«Вятский государственный техникум профессиональных технологий, управления и сервиса» ";"технология продукции общественного питания, , Повар-Технолог ";2015
20876669;Вятский государственный университет, Киров (Кировская область);Управление предприятием , Управление персоналом (менеджер);2020
20876649;Тюменский государственный нефтегазовый университет, Тюмень;Инженер по специальности «Сервис и техническая эксплуатация транспортных и технологических машин и обору. в нефтегазодобыче»;2005
20876168;Дагестанский государственный университет м. В.И. Ленина, Махачкала;ФТФ, Механик;1975
21100985;Пту129;NULL;2000
21100988;СГПТУ-94;NULL;1989
21101005;спту 133;автослесарь, автослесарь;1990
20858816;"Технологический университет Таджикистана ";Мировая экономика и маркетинг , Экономист;2016
20858816;Российско-Таджикский (Cлавянский) университет, Таджикистан;Юриспруденция , Юриспруденция (юрист);2018
20841833;Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова, Санкт-Петербург;"Инженерно-строительный, Инженер ";2022
20839629;Колледж Архитектуры Дизайна и Реинженеринга №26;Техническое Обслуживание и Эксплуатация Электрического и Электромеханического Оборудования;2016
20834425;Московский государственный университет леса, Мытищи;Лесопромышленный, Инженер-механик;2013
20824641;СПбВПУ им.Некрасова;NULL;1999
20948110;Ленинградский машиностроительный техникум им.ж.я.котина;Вечернее юридическое отделение, Правоведение;1996
20948110;Санкт-Петербургский юридический институт генеральной прокуратуры России;Переквалификации, Юриспруденция;2000
20946513;Колледж № 13;Разведка нефтегазовых месторождений, Помощник бурильщика/Бурильщик;2005
20933546;"УЧХОЗ ";Механники, Сельское хозяйство;1998
20932859;Удмуртский государственный университет, Ижевск;Институт экономики и управления, Менеджмент (бакалавр менеджмента);2019
20926799;"Санкт-петербургский экономико-технологический колледж ";Техник;2005
20920250;Шарьинский политехнический техникум;Помощник машиниста электровоза;2013
20969819;Сибирский государственный медицинский университет, Томск;"Лечебный факультет, Врач ";2011
20969819;Российский государственный педагогический университет им. А.И. Герцена, Санкт-Петербург;Экономики и управления персоналом , Управление персоналом;2019
20961223;Санкт-Петербургский государственный университет сервиса и экономики, Санкт-Петербург;"Юриспруденция ";2015
20959205;Филиал Мурманского строительного колледжа имени Н.Е. Момота;Повар-кондитер;2017
20959205;Высшая школа технологий и энергетики Санкт-Петербургского государственного университета промышленных технологий и дизайна;Технологические машины и оборудование, Машины и аппараты комплексной переработки возобновляемых ресурсов;2024
20988611;Казанский государственный энергетический университет, Казань;Электрооборудования и машиностроение, Специалист по электропромышленному оборудованию;2021
20999282;Сгпту-137 Санкт-Петербург;Дневное, Слесарь КИПиА;1997
21000427;Военная академия связи им. С.М. Буденного, Санкт-Петербург;Многоканальные телекоммуникационные системы;2011
21012833;Санкт-Петербургский государственный технологический университет растительных полимеров, Санкт-Петербург;Экологический;2008
21011582;Санкт-Петербургский государственный технологический институт (технический университет), Санкт-Петербург;Химии органических соединений , Инженер, химик - технолог;2005
21105651;"Рязанское высшее воздушно-десантное командное училище (военный институт) им. В.Ф. Маргелова (филиал) Военного учебно-научного центра Сухопутных войск ""Общевойсковая академия ВС РФ"", Рязань";Специального назначения , Управленец;2018
21113726;учебно-курсовой комбинат;водитель погрузчика, водитель погрузчика;2008
21123687;Великолукская государственная академия физической культуры и спорта, Великие Луки;педагогический, Преподаватель по физической культуре , специалист по безопасности жизнедеятельности .;2003
21234530;ПУ-25;Электрогазосварщик;2002
21313771;Саноат колледж;Слесарь кипиа , Слесарь кипиа;2007
21346592;Пу√14 гор.  Петрозаводск;Машинист дорожно строительных машины! Слесарь по ремонту двс;2004
21350113;Санкт-Петербургский университет Министерства внутренних дел Российской Федерации, Санкт-Петербург;"Факультет подготовки руководителей горрайорганов, Кадрово-воспитательная работать ";2006
21350113;Санкт-Петербургский университет Министерства внутренних дел Российской Федерации, Санкт-Петербург;Первый, Кадрово-воспитательная работа в ОВД;2006
21295208;ПТУ 12;Оператор станков с ЧПУ, станочник широкого профиля.;1993
21282333;Пинский Технический Коледж 159;Дневной , Автослесарь;2004
21282330;Санкт-Петербургский государственный университет аэрокосмического приборостроения, Санкт-Петербург;Аэрокосмических приборов и систем, Техническая эксплуатация авиационных электросистем и пилотажно-навигационных комплексов (инженер);2019
21271699;ПТУ им Кулиева;Автомобильная отрасль, Автомеханика;2018
12730522;Российский государственный университет туризма и сервиса, Москва;Туризма и сервиса, Менеджмент (бакалавр менеджмента);2017
12936584;Сумский машиностроительный колледж;робототехника, техник механик;1994
12936610;Спту 80;NULL;1989
12936633;СПТУ N-149;Станочник широкого профиля;1993
12939936;ДГИНХ;Юрист;2015
12949514;Колледж имени Менделеева;Переработка нефти и газа , Химик технолог;2012
12955508;Московский финансово-юридический университет (Московская финансово-юридическая академия), Москва;право, уголовное право;2000
12996481;Братский государственный университет, Братск;Электроснабжение промышленных предприятий;2009
12996481;Новосибирская государственная академия водного транспорта, Новосибирск;Эксплуатация транспортного электрооборудования и автоматики;2006
13010859;Плкм19;Повар;2008
13026743;Ленинградский государственный университет им. А.С. Пушкина, Санкт-Петербург;Факультет экономики и инвестиций, Бухгалтерский учет, анализ и аудит (экономист);2016
13026743;Лицей Метростроя;Автослесарь;2003
13026972;Санкт-Петербургский гуманитарный университет профсоюзов, Санкт-Петербург;Юр. фак-т, Правоведение;2002
12961831;Санкт-Петербургский политехнический университет Петра Великого, Санкт-Петербург;Технический, Режущие станки и инструменты;2002
13017663;"Государственное бюджетное образовательное учреждение среднего профессионального образования ""Санкт-Петербургский технический колледж""";Техническое обслуживание и ремонт автомобильного транспорта , Техник;2013
13017477;ПУ-20;Автослесарь;2002
13017477;"ФГОУ СПО ""Санкт-Петербургский Государственный Издательско-Полиграфический Техникум""";Техник-технолог;2009
13003245;Санкт-Петербургский университет Министерства внутренних дел Российской Федерации, Санкт-Петербург;оперативный, Правоохранительная деятельность;2009
12999183;СГПТУ 39;а/слесарь 4р;1983
12998436;2007 Профессиональное училище № 105 г. Норильск Металлургия, Аппаратчик-оператор в производстве цветных металлов;плавильщик;2007
12988409;СГПТУ-144;Помощник мастера 6-го разряда, ткацкое оборудование;1988
12986282;пту14;дневной, столяр;2003
12985867;ПУ-96;Автослесарь-Автомеханник, водитель кат.B,C.;2009
13466553;ПТУ 188;Повар;1993
13037231;"Московский финансово-промышленный университет ""Синергия"", Москва";Юридический , Юриспруденция;2022
13043760;профтех училище;автодело, автослесарь;1986
13059452;СПб малоохтенский лицей;Электромонтер;2012
13095436;Санкт-Петербургский государственный университет культуры и искусств, Санкт-Петербург;Факультет искусств, Оркестровое дирижирование;2012
13102180;Борисоглебский СХ техникум;Автомеханик;2005
13119406;25 лицей;NULL;2007
13136933;Гбоу пк31;NULL;2017
13216466;ОАО РЖД техникум транспорта и коммуникаций;NULL;2009
13188606;КГМИ;Экономист;2002
13187484;Сш 27;Водиель;1992
13116578;Санкт-Петербургский государственный университет кино и телевидения;Фотографии и Технологии регистрирующих материалов., Технология Кинофотоматериалов и магнитных носителей;2007
13116412;колледж;4 разряд;2000
13116412;коледж56;Автомеханик вод кат вс;2000
13114162;Филиал Военно-космической академии им. А.Ф. Можайского, Пушкин (Ленинградская область);Энергетикин, Не закончил;1999
13094523;втуждврф;Мосты и транспортные тоннели, строительство иссо, Командир инженерных подразделений;1999
13274969;ТПСК им В.М.Максимчука;Техническое обслуживание и ремонт автомобильного транспорта, Техник;2019
13348099;"Национальный минерально-сырьевой университет ""Горный"".";Механический, Инженер по организации перевозок.;2013
13377353;195;водитель;1992
13377817;школа 848;NULL;2004
13377880;МЭТТ;Специальные машины и устройства;2003
13381724;Бабынинская школа 1 . Калуга .;NULL;1981
13389304;ЛМУ;Судомеханический, Судомеханник;1993
13389304;Лму;Судомеханический;1993
13573414;Московский институт мировой экономики и международных отношений, Москва;Мировая экономика, Мировая экономика;2010
13461704;Государственное бюджетное образовательное учреждения среднего профессионального образования города Москвы;строительный колледж  №26, автомеханик;2014
13466553;Пту188;Повар;1993
15135208;"Школа частных охранников и детективов ""Дукс""";NULL;2005
13574141;Государственный университет управления, Москва;Менеджмент , Управление персоналом;2002
13789097;Спту-205;Автослесарь, Автослесарь;2002
13789117;Колледж архитектуры и строительства 7;NULL;2006
13799751;ПГУПС;Строительный, Строительство железных дорог;2003
14898051;МТИиВТ;АСУП, Автоматизация и управление;2001
15163137;ПУ № 21;слесарь по ремонту и обслуживанию автомобиля, автомеханик;2003
15093857;ВПТУ 70;механика, слесарь механносборочных работ;1991
15148195;ПУ-31;Сельскохозяйственный, Слесарь;2007
15154913;Национальный институт бизнеса, Москва;Факультет экономики и управления, Менеджмент организации;2010
15217804;Профессиональное училище №15;Механизатор слесарь 3 р;2003
15644607;Гидромелиаративный техникум;NULL;1999
15699758;ПТУ 17 РУБЦОВСК;Автомеханик, Автослесарь по ремонту автомобилей;2008
15631769;"Московский финансово-промышленный университет ""Синергия"", Москва";NULL;2010
13326307;Санкт-Петербургский государственный университет аэрокосмического приборостроения;NULL;2008
15635161;Московский государственный открытый университет им. В.С. Черномырдина, Москва;Автомеханический, Механник;2006
15635041;Бму;народное, баянист;1983
15634162;Государственное профессиональное училище №24 г.Климовска Московской области;Автомеханика, Слесарь по техническому обслуживанию и ремонту автотранспортных средств 4 разряда;2002
15634102;Московский психолого-социальный университет, Москва;юридический;2011
15658742;ПУ-26;сельскохозяйственный;2000
16501010;Пу 13;Очное, Электромонтер;2004
16501574;Лицей119;Кулинарный;1996
16362098;СОШ №9;NULL;2015
15670438;ПТУ 68;Строительный, Отделочные роботы;1999
15671142;Московский автомобильно-дорожный государственный технический университет, Москва;КМ, инженер гидравлик;1992
15683004;Московский государственный университет технологий и управления им. К.Г. Разумовского, Москва;технологический;2013
15702672;в/ч 32103;техник космической связи, техник космической связи;1999
15702715;Профиссиональное- техническое училище№1 комплекса Байконур;Механик- авто, Механик- авто;2009
15702715;Профиссиональное- техническое училище№1 комплекса Байконур;Механик- авто, Механик- авто;2004
15712055;Санкт-Петербургский государственный архитектурно-строительный университет, Санкт-Петербург;Автомобильно-Дорожный факультет, Технология транспортных процессов;2023
15712055;Петровский колледж;Транспорт и склад, Операционная деятельность в логистике;2017
15712055;Лицей №25;дневной, Электро-газосварщик;2005
16501657;Спб УУЭ;юридический, Юриспруденция;2011
16502049;Индустриально-судостроительный профессиональный лицей №116;нет, автомеханик;2011
16502175;Московский государственный открытый университет имени В.С.Черномырдина;NULL;2004
16535428;Московский государственный университет путей сообщения, Москва;Институт Управления И Информационных технологий, Менеджмент. Транспортная логистика.;2019
16543085;Всероссийский государственный университет кинематографии им. С.А. Герасимова, Москва;экономический, Менеджмент организации;2010
16615591;Первый профессиональный университет, Москва;Профессиональный институт управления, Государтсвенное муниципальное Управление;2012
16615591;Московский Электронно Технологический Техникум;Автоматизированные машины, системы, комплексы и сети, Оператор ЭВМ;2008
16623500;Башкирский государственный университет, Уфа;Башкирский авиционный университет, Авиационные двигатели и энергетические установки (инженер);1995
16623583;Московский институт государственного и корпоративного управления, Москва;Государственное и муниципальное управление;2014
16671300;Московский экономико-правовой институт, Москва;Юридический, Юриспруденция;2015
16832545;МЭИ;ЭАПТФ, Электрофикация и автоматизация промышленности и транспорта (инженер);1989
16890996;НОУ им Калинина;Логистика, Машинист погрузчика A B C D;2005
16890996;СПТУ №34;Вагонное хозяйство, Осмоторщик-ремонтник;1991
16891042;СПТУ-140;СПЕЦИАЛЬНЫЙ, ПОВАР;1989
16750298;Аквт;Автоматизация , Техник;2018
16750298;Синергия;Юридический, Уголовно-правовое;2022
16749697;ГБОУ СОШ №2009;NULL;2015
16743222;Выборгский Авиационный технический колледж Гражданской авиации;Техническое обслуживание летательных аппаратов и двигателей, Техник -механик;2003
16724367;Московский социально-экономический институт, Москва;Логистика;2020
16706620;КИГМ#23;Техническое обслуживание, ремонт атомобилей , Автомеханик;2011
16693218;Государственный университет управления, Москва;управления на транспорте, в индустрии туризма и международного бизнеса, АВТОТРАНСПОРТ;1992
16670112;КМПО РАНХиГС;Автомобильный, Техническое обслуживание и ремонт автомобильного транспорта;2018
16916137;СПТУ 16;слесарь-механосборочных работ, 3 разряд;1987
16839289;Строительный колледж 46;Автомеханик , автомеханик;2007
16839289;Воронежская государственная лесотехническая академия, Воронеж;Механический факультет, Автомобили и автомобильное хозяйство (инженер);2012
16987959;СГПТУ № 76;слесарь по ремонту автомобилей;1986
16976549;Уральский государственный университет путей сообщения, Екатеринбург;NULL;2021
17021982;пту 184;-;1997
17060877;Колледж архитектуры и строительства №7;Техническое обслуживание и ремонт автомобильного транспорта;2020
17214857;Средня́я школа 44;NULL;1993
17215232;Воронежский экономико-правовой институт, Воронеж;социально-правовой, Юриспруденция;2010
17233629;ТУЛЬСКИЙ Автомеханический Колледж;Автодорожный, Автомеханик;2002
17321051;Хорс-групп;Педагогический, Тренер - преподаватель;2018
17321051;Московский институт физической культуры и спорта, Москва;Менеджмент организации , Менеджер;2015
17441005;Кировский политехнический лицей;Операционная деятельность, Оператор ПЭВМ;1994
17441005;ПТУ 256;дневной, водитель кат В-С;1995
17440919;Кубанский государственный аграрный университет, Краснодар;Факультет агрохимии;1997
17440564;КГАМТ;Техническое обслуживание и ремонт автомобилей , Автомеханик;2004
17437842;Калининградский морской колледж;Технологическое, Техник-технолог рыбной промышленности;2000
17373371;СПТУ- 115;Слесарь по ремонту подвижного состава, Слесарь по ремонту подвижного состава;1990
17363630;Институт Журналистики;Риторика, Журналистика;1994
18485485;Московский государственный университет экономики, статистики и информатики, Москва;NULL;2004
18485760;"Санкт- Петербургское государственное бюджетное профессиональное образовательное учреждение ""технический колледж управления и коммерции""";38.02.03 Операционная деятельность в логистике;2020
18485760;"Санкт- Петербургское государственное бюджетное профессиональное образовательное учреждение ""Политехнический колледж городского хозяйства"".";09.02.07 Информационные системы и программирование;2015
